"lineage","iteration","participant","trial","stim_color","stim_color_rescale","stim_frequency","RT","bounded","skew","condition"
"s71133050",1,"iU443318",4,25,0,0.1,325,"1","U","I"
"s71133050",1,"iU443318",5,75,0.222222222222222,0.1,657,"1","U","I"
"s71133050",1,"iU443318",6,150,0.555555555555556,0.1,436,"1","U","I"
"s71133050",1,"iU443318",7,250,1,0.1,1490,"0","U","I"
"s71133050",1,"iU443318",8,100,0.333333333333333,0.1,1658,"1","U","I"
"s71133050",1,"iU443318",9,200,0.777777777777778,0.1,1821,"1","U","I"
"s71133050",1,"iU443318",10,175,0.666666666666667,0.1,1273,"1","U","I"
"39",1,"cL333278",1,125,0.444444444444444,0.0666666666666667,1841,"1","S","C"
"39",1,"cL333278",2,250,1,0.0333333333333333,1223,"0","S","C"
"39",1,"cL333278",3,175,0.666666666666667,0.0333333333333333,993,"1","S","C"
"39",1,"cL333278",4,50,0.111111111111111,0.166666666666667,1219,"1","S","C"
"39",1,"cL333278",5,25,0,0.333333333333333,582,"1","S","C"
"39",1,"cL333278",6,225,0.888888888888889,0.0333333333333333,816,"1","S","C"
"39",1,"cL333278",7,200,0.777777777777778,0.0333333333333333,773,"1","S","C"
"39",1,"cL333278",8,75,0.222222222222222,0.133333333333333,812,"0","S","C"
"39",1,"cL333278",9,150,0.555555555555556,0.0666666666666667,910,"1","S","C"
"39",1,"cL333278",10,100,0.333333333333333,0.1,1223,"1","S","C"
"38",2,"cL895502",1,50,0.111111111111111,0.166666666666667,3055,"0","S","C"
"38",2,"cL895502",2,150,0.555555555555556,0.0666666666666667,2423,"1","S","C"
"38",2,"cL895502",3,250,1,0.0333333333333333,2827,"0","S","C"
"38",2,"cL895502",4,225,0.888888888888889,0.0333333333333333,2421,"0","S","C"
"38",2,"cL895502",5,200,0.777777777777778,0.0333333333333333,4661,"0","S","C"
"38",2,"cL895502",6,125,0.444444444444444,0.0666666666666667,2533,"0","S","C"
"38",2,"cL895502",7,25,0,0.333333333333333,3965,"0","S","C"
"38",2,"cL895502",8,75,0.222222222222222,0.133333333333333,1391,"0","S","C"
"38",2,"cL895502",9,175,0.666666666666667,0.0333333333333333,2070,"1","S","C"
"38",2,"cL895502",10,100,0.333333333333333,0.1,3010,"0","S","C"
"s35673330",3,"iL314595",1,100,0.333333333333333,0.1,778,"0","S","I"
"s35673330",3,"iL314595",2,200,0.777777777777778,0.0333333333333333,627,"1","S","I"
"s35673330",3,"iL314595",3,175,0.666666666666667,0.0333333333333333,960,"1","S","I"
"s35673330",3,"iL314595",4,250,1,0.0333333333333333,552,"0","S","I"
"s35673330",3,"iL314595",5,125,0.444444444444444,0.0666666666666667,400,"0","S","I"
"s35673330",3,"iL314595",6,150,0.555555555555556,0.0666666666666667,537,"0","S","I"
"s35673330",3,"iL314595",7,225,0.888888888888889,0.0333333333333333,647,"0","S","I"
"s35673330",3,"iL314595",8,50,0.111111111111111,0.166666666666667,513,"0","S","I"
"s35673330",3,"iL314595",9,25,0,0.333333333333333,455,"0","S","I"
"s35673330",3,"iL314595",10,75,0.222222222222222,0.133333333333333,448,"0","S","I"
"45",1,"cL925074",1,50,0.111111111111111,0.166666666666667,915,"0","S","C"
"45",1,"cL925074",2,75,0.222222222222222,0.133333333333333,916,"0","S","C"
"45",1,"cL925074",3,25,0,0.333333333333333,847,"0","S","C"
"45",1,"cL925074",4,150,0.555555555555556,0.0666666666666667,1356,"0","S","C"
"45",1,"cL925074",5,225,0.888888888888889,0.0333333333333333,804,"0","S","C"
"45",1,"cL925074",6,250,1,0.0333333333333333,752,"0","S","C"
"45",1,"cL925074",7,200,0.777777777777778,0.0333333333333333,1005,"0","S","C"
"45",1,"cL925074",8,175,0.666666666666667,0.0333333333333333,912,"0","S","C"
"45",1,"cL925074",9,125,0.444444444444444,0.0666666666666667,1789,"1","S","C"
"45",1,"cL925074",10,100,0.333333333333333,0.1,1223,"1","S","C"
"s87572895",1,"iR592094",1,175,0.666666666666667,0.1,817,"1","S","I"
"s87572895",1,"iR592094",2,200,0.777777777777778,0.133333333333333,728,"1","S","I"
"s87572895",1,"iR592094",3,125,0.444444444444444,0.0666666666666667,779,"1","S","I"
"s87572895",1,"iR592094",4,250,1,0.333333333333333,906,"0","S","I"
"s87572895",1,"iR592094",5,50,0.111111111111111,0.0333333333333333,716,"1","S","I"
"s87572895",1,"iR592094",6,150,0.555555555555556,0.0666666666666667,1142,"1","S","I"
"s87572895",1,"iR592094",7,75,0.222222222222222,0.0333333333333333,1317,"0","S","I"
"s87572895",1,"iR592094",8,25,0,0.0333333333333333,370,"1","S","I"
"s87572895",1,"iR592094",9,225,0.888888888888889,0.166666666666667,280,"1","S","I"
"s87572895",1,"iR592094",10,100,0.333333333333333,0.0333333333333333,507,"1","S","I"
"s37572998",3,"iU155543",1,125,0.444444444444444,0.1,2457,"1","U","I"
"s37572998",3,"iU155543",2,175,0.666666666666667,0.1,1543,"1","U","I"
"s37572998",3,"iU155543",3,50,0.111111111111111,0.1,1659,"1","U","I"
"s37572998",3,"iU155543",4,225,0.888888888888889,0.1,1647,"1","U","I"
"s37572998",3,"iU155543",5,100,0.333333333333333,0.1,1648,"0","U","I"
"s37572998",3,"iU155543",6,150,0.555555555555556,0.1,2538,"1","U","I"
"s37572998",3,"iU155543",7,75,0.222222222222222,0.1,1319,"1","U","I"
"s37572998",3,"iU155543",8,200,0.777777777777778,0.1,2113,"1","U","I"
"s37572998",3,"iU155543",9,25,0,0.1,1591,"0","U","I"
"s37572998",3,"iU155543",10,250,1,0.1,1482,"0","U","I"
"s98922110",1,"iR184010",1,25,0,0.0333333333333333,1239,"0","S","I"
"s98922110",1,"iR184010",2,50,0.111111111111111,0.0333333333333333,1320,"0","S","I"
"s98922110",1,"iR184010",3,200,0.777777777777778,0.133333333333333,1460,"0","S","I"
"s98922110",1,"iR184010",4,250,1,0.333333333333333,1203,"0","S","I"
"s98922110",1,"iR184010",5,100,0.333333333333333,0.0333333333333333,4927,"1","S","I"
"s98922110",1,"iR184010",6,225,0.888888888888889,0.166666666666667,1219,"0","S","I"
"s98922110",1,"iR184010",7,75,0.222222222222222,0.0333333333333333,1887,"0","S","I"
"s98922110",1,"iR184010",8,150,0.555555555555556,0.0666666666666667,1520,"0","S","I"
"s98922110",1,"iR184010",9,175,0.666666666666667,0.1,1090,"0","S","I"
"s98922110",1,"iR184010",10,125,0.444444444444444,0.0666666666666667,2253,"1","S","I"
"s51413616",1,"iL800824",1,125,0.444444444444444,0.0666666666666667,1528,"1","S","I"
"s51413616",1,"iL800824",2,250,1,0.0333333333333333,6769,"1","S","I"
"s51413616",1,"iL800824",3,225,0.888888888888889,0.0333333333333333,1064,"1","S","I"
"s51413616",1,"iL800824",4,25,0,0.333333333333333,1140,"0","S","I"
"s51413616",1,"iL800824",5,50,0.111111111111111,0.166666666666667,1215,"1","S","I"
"s51413616",1,"iL800824",6,100,0.333333333333333,0.1,897,"0","S","I"
"s51413616",1,"iL800824",7,75,0.222222222222222,0.133333333333333,2811,"1","S","I"
"s51413616",1,"iL800824",8,200,0.777777777777778,0.0333333333333333,924,"1","S","I"
"s51413616",1,"iL800824",9,175,0.666666666666667,0.0333333333333333,4411,"1","S","I"
"s51413616",1,"iL800824",10,150,0.555555555555556,0.0666666666666667,1378,"1","S","I"
"s34207501",1,"iL499300",1,50,0.111111111111111,0.166666666666667,1662,"1","S","I"
"s34207501",1,"iL499300",2,150,0.555555555555556,0.0666666666666667,2269,"1","S","I"
"s34207501",1,"iL499300",3,250,1,0.0333333333333333,2147,"0","S","I"
"s34207501",1,"iL499300",4,200,0.777777777777778,0.0333333333333333,1979,"0","S","I"
"s34207501",1,"iL499300",5,175,0.666666666666667,0.0333333333333333,3116,"1","S","I"
"s34207501",1,"iL499300",6,225,0.888888888888889,0.0333333333333333,2983,"0","S","I"
"s34207501",1,"iL499300",7,75,0.222222222222222,0.133333333333333,2307,"1","S","I"
"s34207501",1,"iL499300",8,100,0.333333333333333,0.1,1775,"1","S","I"
"s34207501",1,"iL499300",9,125,0.444444444444444,0.0666666666666667,1414,"1","S","I"
"s34207501",1,"iL499300",10,25,0,0.333333333333333,1093,"0","S","I"
"s44797969",5,"iL977317",1,75,0.222222222222222,0.133333333333333,893,"0","S","I"
"s44797969",5,"iL977317",2,50,0.111111111111111,0.166666666666667,1014,"0","S","I"
"s44797969",5,"iL977317",3,100,0.333333333333333,0.1,636,"0","S","I"
"s44797969",5,"iL977317",4,200,0.777777777777778,0.0333333333333333,1574,"1","S","I"
"s44797969",5,"iL977317",5,125,0.444444444444444,0.0666666666666667,990,"0","S","I"
"s44797969",5,"iL977317",6,250,1,0.0333333333333333,918,"0","S","I"
"s44797969",5,"iL977317",7,150,0.555555555555556,0.0666666666666667,888,"0","S","I"
"s44797969",5,"iL977317",8,25,0,0.333333333333333,808,"0","S","I"
"s44797969",5,"iL977317",9,175,0.666666666666667,0.0333333333333333,1221,"1","S","I"
"s44797969",5,"iL977317",10,225,0.888888888888889,0.0333333333333333,1492,"0","S","I"
"s88124969",3,"iU630641",1,100,0.333333333333333,0.1,898,"0","U","I"
"s88124969",3,"iU630641",2,25,0,0.1,860,"0","U","I"
"s88124969",3,"iU630641",3,225,0.888888888888889,0.1,1109,"0","U","I"
"s88124969",3,"iU630641",4,50,0.111111111111111,0.1,777,"0","U","I"
"s88124969",3,"iU630641",5,175,0.666666666666667,0.1,1340,"1","U","I"
"s88124969",3,"iU630641",6,125,0.444444444444444,0.1,881,"0","U","I"
"s88124969",3,"iU630641",7,150,0.555555555555556,0.1,1275,"0","U","I"
"s88124969",3,"iU630641",8,250,1,0.1,813,"0","U","I"
"s88124969",3,"iU630641",9,200,0.777777777777778,0.1,1280,"1","U","I"
"s88124969",3,"iU630641",10,75,0.222222222222222,0.1,853,"0","U","I"
"18",2,"cR434740",1,250,1,0.333333333333333,895,"0","S","C"
"18",2,"cR434740",2,75,0.222222222222222,0.0333333333333333,1108,"0","S","C"
"18",2,"cR434740",3,175,0.666666666666667,0.1,894,"0","S","C"
"18",2,"cR434740",4,200,0.777777777777778,0.133333333333333,719,"0","S","C"
"18",2,"cR434740",5,125,0.444444444444444,0.0666666666666667,2523,"1","S","C"
"18",2,"cR434740",6,25,0,0.0333333333333333,782,"0","S","C"
"18",2,"cR434740",7,100,0.333333333333333,0.0333333333333333,733,"1","S","C"
"18",2,"cR434740",8,225,0.888888888888889,0.166666666666667,757,"0","S","C"
"18",2,"cR434740",9,150,0.555555555555556,0.0666666666666667,785,"0","S","C"
"18",2,"cR434740",10,50,0.111111111111111,0.0333333333333333,663,"0","S","C"
"41",1,"cL157188",1,150,0.555555555555556,0.0666666666666667,5127,"1","S","C"
"41",1,"cL157188",2,125,0.444444444444444,0.0666666666666667,2245,"1","S","C"
"41",1,"cL157188",3,175,0.666666666666667,0.0333333333333333,1700,"0","S","C"
"41",1,"cL157188",4,25,0,0.333333333333333,4460,"1","S","C"
"41",1,"cL157188",5,250,1,0.0333333333333333,3917,"1","S","C"
"41",1,"cL157188",6,75,0.222222222222222,0.133333333333333,3604,"1","S","C"
"41",1,"cL157188",7,100,0.333333333333333,0.1,1068,"0","S","C"
"41",1,"cL157188",8,50,0.111111111111111,0.166666666666667,1974,"1","S","C"
"41",1,"cL157188",9,225,0.888888888888889,0.0333333333333333,3038,"1","S","C"
"41",1,"cL157188",10,200,0.777777777777778,0.0333333333333333,2874,"0","S","C"
"s63034279",4,"iL550311",1,100,0.333333333333333,0.1,1676,"1","S","I"
"s63034279",4,"iL550311",2,125,0.444444444444444,0.0666666666666667,1589,"1","S","I"
"s63034279",4,"iL550311",3,175,0.666666666666667,0.0333333333333333,1096,"0","S","I"
"s63034279",4,"iL550311",4,75,0.222222222222222,0.133333333333333,841,"0","S","I"
"s63034279",4,"iL550311",5,200,0.777777777777778,0.0333333333333333,1394,"0","S","I"
"s63034279",4,"iL550311",6,225,0.888888888888889,0.0333333333333333,881,"0","S","I"
"s63034279",4,"iL550311",7,50,0.111111111111111,0.166666666666667,821,"0","S","I"
"s63034279",4,"iL550311",8,150,0.555555555555556,0.0666666666666667,2987,"0","S","I"
"s63034279",4,"iL550311",9,250,1,0.0333333333333333,984,"0","S","I"
"s63034279",4,"iL550311",10,25,0,0.333333333333333,899,"0","S","I"
"29",1,"cR905444",1,175,0.666666666666667,0.1,1239,"0","S","C"
"29",1,"cR905444",2,125,0.444444444444444,0.0666666666666667,1221,"0","S","C"
"29",1,"cR905444",3,50,0.111111111111111,0.0333333333333333,1237,"0","S","C"
"29",1,"cR905444",4,200,0.777777777777778,0.133333333333333,826,"0","S","C"
"29",1,"cR905444",5,75,0.222222222222222,0.0333333333333333,842,"1","S","C"
"29",1,"cR905444",6,250,1,0.333333333333333,781,"1","S","C"
"29",1,"cR905444",7,100,0.333333333333333,0.0333333333333333,1321,"1","S","C"
"29",1,"cR905444",8,225,0.888888888888889,0.166666666666667,989,"1","S","C"
"29",1,"cR905444",9,150,0.555555555555556,0.0666666666666667,841,"0","S","C"
"29",1,"cR905444",10,25,0,0.0333333333333333,895,"0","S","C"
"38",1,"cL435812",1,225,0.888888888888889,0.0333333333333333,1019,"0","S","C"
"38",1,"cL435812",2,175,0.666666666666667,0.0333333333333333,2405,"1","S","C"
"38",1,"cL435812",3,75,0.222222222222222,0.133333333333333,1162,"0","S","C"
"38",1,"cL435812",4,100,0.333333333333333,0.1,938,"0","S","C"
"38",1,"cL435812",5,150,0.555555555555556,0.0666666666666667,1219,"1","S","C"
"38",1,"cL435812",6,200,0.777777777777778,0.0333333333333333,1213,"0","S","C"
"38",1,"cL435812",7,25,0,0.333333333333333,970,"0","S","C"
"38",1,"cL435812",8,125,0.444444444444444,0.0666666666666667,1686,"0","S","C"
"38",1,"cL435812",9,250,1,0.0333333333333333,943,"0","S","C"
"38",1,"cL435812",10,50,0.111111111111111,0.166666666666667,982,"0","S","C"
"15",1,"cU542927",1,250,1,0.1,1295,"0","U","C"
"15",1,"cU542927",2,200,0.777777777777778,0.1,2268,"0","U","C"
"15",1,"cU542927",3,75,0.222222222222222,0.1,938,"0","U","C"
"15",1,"cU542927",4,125,0.444444444444444,0.1,992,"1","U","C"
"15",1,"cU542927",5,25,0,0.1,1080,"0","U","C"
"15",1,"cU542927",6,150,0.555555555555556,0.1,1067,"1","U","C"
"15",1,"cU542927",7,175,0.666666666666667,0.1,1334,"0","U","C"
"15",1,"cU542927",8,100,0.333333333333333,0.1,1225,"0","U","C"
"15",1,"cU542927",9,50,0.111111111111111,0.1,893,"0","U","C"
"15",1,"cU542927",10,225,0.888888888888889,0.1,1005,"0","U","C"
"s87572895",4,"iR592094",1,50,0.111111111111111,0.0333333333333333,1114,"1","S","I"
"s87572895",4,"iR592094",2,200,0.777777777777778,0.133333333333333,679,"0","S","I"
"s87572895",4,"iR592094",3,150,0.555555555555556,0.0666666666666667,548,"0","S","I"
"s87572895",4,"iR592094",4,225,0.888888888888889,0.166666666666667,637,"1","S","I"
"s87572895",4,"iR592094",5,250,1,0.333333333333333,645,"1","S","I"
"s87572895",4,"iR592094",6,175,0.666666666666667,0.1,813,"0","S","I"
"s87572895",4,"iR592094",7,75,0.222222222222222,0.0333333333333333,640,"1","S","I"
"s87572895",4,"iR592094",8,100,0.333333333333333,0.0333333333333333,695,"1","S","I"
"s87572895",4,"iR592094",9,25,0,0.0333333333333333,590,"1","S","I"
"s87572895",4,"iR592094",10,125,0.444444444444444,0.0666666666666667,744,"1","S","I"
"s98788102",1,"iR849000",1,50,0.111111111111111,0.0333333333333333,1318,"0","S","I"
"s98788102",1,"iR849000",2,225,0.888888888888889,0.166666666666667,2451,"1","S","I"
"s98788102",1,"iR849000",3,200,0.777777777777778,0.133333333333333,1357,"0","S","I"
"s98788102",1,"iR849000",4,75,0.222222222222222,0.0333333333333333,1086,"0","S","I"
"s98788102",1,"iR849000",5,100,0.333333333333333,0.0333333333333333,1093,"0","S","I"
"s98788102",1,"iR849000",6,125,0.444444444444444,0.0666666666666667,2329,"0","S","I"
"s98788102",1,"iR849000",7,175,0.666666666666667,0.1,1300,"1","S","I"
"s98788102",1,"iR849000",8,250,1,0.333333333333333,1621,"1","S","I"
"s98788102",1,"iR849000",9,150,0.555555555555556,0.0666666666666667,285899,"1","S","I"
"s98788102",1,"iR849000",10,25,0,0.0333333333333333,1229,"0","S","I"
"s18325454",3,"iL308010",1,200,0.777777777777778,0.0333333333333333,1057,"1","S","I"
"s18325454",3,"iL308010",2,25,0,0.333333333333333,844,"1","S","I"
"s18325454",3,"iL308010",3,125,0.444444444444444,0.0666666666666667,912,"1","S","I"
"s18325454",3,"iL308010",4,50,0.111111111111111,0.166666666666667,1212,"1","S","I"
"s18325454",3,"iL308010",5,75,0.222222222222222,0.133333333333333,693,"1","S","I"
"s18325454",3,"iL308010",6,250,1,0.0333333333333333,727,"0","S","I"
"s18325454",3,"iL308010",7,100,0.333333333333333,0.1,2424,"1","S","I"
"s18325454",3,"iL308010",8,175,0.666666666666667,0.0333333333333333,943,"1","S","I"
"s18325454",3,"iL308010",9,225,0.888888888888889,0.0333333333333333,873,"0","S","I"
"s18325454",3,"iL308010",10,150,0.555555555555556,0.0666666666666667,1421,"1","S","I"
"s23533121",4,"iL407653",1,225,0.888888888888889,0.0333333333333333,3383,"1","S","I"
"s23533121",4,"iL407653",2,150,0.555555555555556,0.0666666666666667,1192,"0","S","I"
"s23533121",4,"iL407653",3,250,1,0.0333333333333333,1254,"0","S","I"
"s23533121",4,"iL407653",4,125,0.444444444444444,0.0666666666666667,1150,"0","S","I"
"s23533121",4,"iL407653",5,175,0.666666666666667,0.0333333333333333,1096,"0","S","I"
"s23533121",4,"iL407653",6,50,0.111111111111111,0.166666666666667,1787,"1","S","I"
"s23533121",4,"iL407653",7,75,0.222222222222222,0.133333333333333,1265,"0","S","I"
"s23533121",4,"iL407653",8,25,0,0.333333333333333,1022,"1","S","I"
"s23533121",4,"iL407653",9,100,0.333333333333333,0.1,1422,"0","S","I"
"s23533121",4,"iL407653",10,200,0.777777777777778,0.0333333333333333,1324,"1","S","I"
"7",2,"cU367995",1,100,0.333333333333333,0.1,1007,"1","U","C"
"7",2,"cU367995",2,125,0.444444444444444,0.1,760,"0","U","C"
"7",2,"cU367995",3,250,1,0.1,829,"0","U","C"
"7",2,"cU367995",4,200,0.777777777777778,0.1,671,"0","U","C"
"7",2,"cU367995",5,225,0.888888888888889,0.1,668,"0","U","C"
"7",2,"cU367995",6,75,0.222222222222222,0.1,989,"1","U","C"
"7",2,"cU367995",7,150,0.555555555555556,0.1,751,"0","U","C"
"7",2,"cU367995",8,50,0.111111111111111,0.1,792,"0","U","C"
"7",2,"cU367995",9,25,0,0.1,781,"0","U","C"
"7",2,"cU367995",10,175,0.666666666666667,0.1,668,"0","U","C"
"s75818780",1,"iU413460",1,150,0.555555555555556,0.1,1676,"1","U","I"
"s75818780",1,"iU413460",2,175,0.666666666666667,0.1,736,"0","U","I"
"s75818780",1,"iU413460",3,200,0.777777777777778,0.1,937,"1","U","I"
"s75818780",1,"iU413460",4,25,0,0.1,844,"0","U","I"
"s75818780",1,"iU413460",5,75,0.222222222222222,0.1,610,"1","U","I"
"s75818780",1,"iU413460",6,250,1,0.1,1360,"0","U","I"
"s75818780",1,"iU413460",7,225,0.888888888888889,0.1,1196,"1","U","I"
"s75818780",1,"iU413460",8,50,0.111111111111111,0.1,1631,"1","U","I"
"s75818780",1,"iU413460",9,125,0.444444444444444,0.1,761,"1","U","I"
"s75818780",1,"iU413460",10,100,0.333333333333333,0.1,722,"0","U","I"
"s66062210",2,"iU329183",1,75,0.222222222222222,0.1,925,"0","U","I"
"s66062210",2,"iU329183",2,100,0.333333333333333,0.1,840,"0","U","I"
"s66062210",2,"iU329183",3,25,0,0.1,774,"0","U","I"
"s66062210",2,"iU329183",4,50,0.111111111111111,0.1,754,"0","U","I"
"s66062210",2,"iU329183",5,225,0.888888888888889,0.1,955,"0","U","I"
"s66062210",2,"iU329183",6,150,0.555555555555556,0.1,1211,"1","U","I"
"s66062210",2,"iU329183",7,125,0.444444444444444,0.1,992,"0","U","I"
"s66062210",2,"iU329183",8,250,1,0.1,865,"0","U","I"
"s66062210",2,"iU329183",9,175,0.666666666666667,0.1,2350,"1","U","I"
"s66062210",2,"iU329183",10,200,0.777777777777778,0.1,3006,"0","U","I"
"13",1,"cU758682",1,200,0.777777777777778,0.1,782,"0","U","C"
"13",1,"cU758682",2,100,0.333333333333333,0.1,1254,"1","U","C"
"13",1,"cU758682",3,175,0.666666666666667,0.1,976,"0","U","C"
"13",1,"cU758682",4,75,0.222222222222222,0.1,883,"1","U","C"
"13",1,"cU758682",5,225,0.888888888888889,0.1,809,"1","U","C"
"13",1,"cU758682",6,150,0.555555555555556,0.1,743,"0","U","C"
"13",1,"cU758682",7,250,1,0.1,3663,"1","U","C"
"13",1,"cU758682",8,125,0.444444444444444,0.1,813,"0","U","C"
"13",1,"cU758682",9,25,0,0.1,1145,"0","U","C"
"13",1,"cU758682",10,50,0.111111111111111,0.1,743,"0","U","C"
"s71203104",7,"iU324135",1,250,1,0.1,1211,"0","U","I"
"s71203104",7,"iU324135",2,50,0.111111111111111,0.1,913,"0","U","I"
"s71203104",7,"iU324135",3,175,0.666666666666667,0.1,1647,"0","U","I"
"s71203104",7,"iU324135",4,225,0.888888888888889,0.1,822,"0","U","I"
"s71203104",7,"iU324135",5,125,0.444444444444444,0.1,630,"1","U","I"
"s71203104",7,"iU324135",6,75,0.222222222222222,0.1,806,"0","U","I"
"s71203104",7,"iU324135",7,200,0.777777777777778,0.1,939,"0","U","I"
"s71203104",7,"iU324135",8,100,0.333333333333333,0.1,1017,"0","U","I"
"s71203104",7,"iU324135",9,150,0.555555555555556,0.1,568,"1","U","I"
"s71203104",7,"iU324135",10,25,0,0.1,968,"0","U","I"
"s32760102",1,"iR712416",1,175,0.666666666666667,0.1,1882,"0","S","I"
"s32760102",1,"iR712416",2,50,0.111111111111111,0.0333333333333333,851,"0","S","I"
"s32760102",1,"iR712416",3,250,1,0.333333333333333,728,"0","S","I"
"s32760102",1,"iR712416",4,200,0.777777777777778,0.133333333333333,1474,"0","S","I"
"s32760102",1,"iR712416",5,150,0.555555555555556,0.0666666666666667,1461,"1","S","I"
"s32760102",1,"iR712416",6,75,0.222222222222222,0.0333333333333333,751,"0","S","I"
"s32760102",1,"iR712416",7,125,0.444444444444444,0.0666666666666667,769,"1","S","I"
"s32760102",1,"iR712416",8,25,0,0.0333333333333333,644,"0","S","I"
"s32760102",1,"iR712416",9,100,0.333333333333333,0.0333333333333333,1222,"0","S","I"
"s32760102",1,"iR712416",10,225,0.888888888888889,0.166666666666667,877,"0","S","I"
"s88795891",2,"iU536555",1,175,0.666666666666667,0.1,1353,"0","U","I"
"s88795891",2,"iU536555",2,25,0,0.1,1289,"0","U","I"
"s88795891",2,"iU536555",3,75,0.222222222222222,0.1,1511,"0","U","I"
"s88795891",2,"iU536555",4,150,0.555555555555556,0.1,1437,"1","U","I"
"s88795891",2,"iU536555",5,250,1,0.1,1159,"0","U","I"
